pair,hour_of_week,spread_multiplier,n_quotes,source
AUDJPY,0,0.8817,780.0,dukascopy_sample
AUDJPY,1,0.8817,780.0,dukascopy_sample
AUDJPY,2,0.8102,780.0,dukascopy_sample
AUDJPY,3,0.8499,780.0,dukascopy_sample
AUDJPY,4,0.8333,841.0,dukascopy_sample
AUDJPY,5,0.7745,840.0,dukascopy_sample
AUDJPY,6,0.7745,840.0,dukascopy_sample
AUDJPY,7,0.7745,840.0,dukascopy_sample
AUDJPY,8,0.8077,840.0,dukascopy_sample
AUDJPY,9,0.7745,840.0,dukascopy_sample
AUDJPY,10,0.8335,840.0,dukascopy_sample
AUDJPY,11,0.804,840.0,dukascopy_sample
AUDJPY,12,0.7745,840.0,dukascopy_sample
AUDJPY,13,0.7745,840.0,dukascopy_sample
AUDJPY,14,0.804,840.0,dukascopy_sample
AUDJPY,15,0.756,840.0,dukascopy_sample
AUDJPY,16,0.7745,840.0,dukascopy_sample
AUDJPY,17,0.7892,840.0,dukascopy_sample
AUDJPY,18,0.804,840.0,dukascopy_sample
AUDJPY,19,0.804,840.0,dukascopy_sample
AUDJPY,20,1.0114,836.0,dukascopy_sample
AUDJPY,21,3.6344,820.0,dukascopy_sample
AUDJPY,22,1.292,836.0,dukascopy_sample
AUDJPY,23,0.8777,840.0,dukascopy_sample
AUDJPY,24,0.8704,840.0,dukascopy_sample
AUDJPY,25,0.8777,840.0,dukascopy_sample
AUDJPY,26,0.8409,840.0,dukascopy_sample
AUDJPY,27,0.8409,840.0,dukascopy_sample
AUDJPY,28,0.804,840.0,dukascopy_sample
AUDJPY,29,0.7745,840.0,dukascopy_sample
AUDJPY,30,0.804,840.0,dukascopy_sample
AUDJPY,31,0.7745,840.0,dukascopy_sample
AUDJPY,32,0.7745,840.0,dukascopy_sample
AUDJPY,33,0.7745,840.0,dukascopy_sample
AUDJPY,34,0.7745,840.0,dukascopy_sample
AUDJPY,35,0.7745,840.0,dukascopy_sample
AUDJPY,36,0.8335,840.0,dukascopy_sample
AUDJPY,37,0.804,840.0,dukascopy_sample
AUDJPY,38,0.804,840.0,dukascopy_sample
AUDJPY,39,0.7745,840.0,dukascopy_sample
AUDJPY,40,0.8114,840.0,dukascopy_sample
AUDJPY,41,0.7745,840.0,dukascopy_sample
AUDJPY,42,0.7745,840.0,dukascopy_sample
AUDJPY,43,0.804,840.0,dukascopy_sample
AUDJPY,44,1.0407,837.0,dukascopy_sample
AUDJPY,45,3.4508,816.0,dukascopy_sample
AUDJPY,46,1.2738,835.0,dukascopy_sample
AUDJPY,47,0.974,838.0,dukascopy_sample
AUDJPY,48,0.8704,840.0,dukascopy_sample
AUDJPY,49,0.8409,840.0,dukascopy_sample
AUDJPY,50,0.8409,840.0,dukascopy_sample
AUDJPY,51,0.7671,840.0,dukascopy_sample
AUDJPY,52,0.7579,721.0,dukascopy_sample
AUDJPY,53,0.8605,720.0,dukascopy_sample
AUDJPY,54,0.7745,720.0,dukascopy_sample
AUDJPY,55,0.7573,720.0,dukascopy_sample
AUDJPY,56,0.7573,720.0,dukascopy_sample
AUDJPY,57,0.7917,720.0,dukascopy_sample
AUDJPY,58,0.7917,720.0,dukascopy_sample
AUDJPY,59,0.8261,720.0,dukascopy_sample
AUDJPY,60,0.7917,720.0,dukascopy_sample
AUDJPY,61,0.8261,720.0,dukascopy_sample
AUDJPY,62,0.8605,720.0,dukascopy_sample
AUDJPY,63,0.8605,720.0,dukascopy_sample
AUDJPY,64,0.7926,716.0,dukascopy_sample
AUDJPY,65,0.8264,718.0,dukascopy_sample
AUDJPY,66,0.8954,715.0,dukascopy_sample
AUDJPY,67,0.8964,714.0,dukascopy_sample
AUDJPY,68,1.1187,720.0,dukascopy_sample
AUDJPY,69,3.9544,693.0,dukascopy_sample
AUDJPY,70,1.3427,719.0,dukascopy_sample
AUDJPY,71,0.9638,720.0,dukascopy_sample
AUDJPY,72,0.8605,720.0,dukascopy_sample
AUDJPY,73,0.8605,720.0,dukascopy_sample
AUDJPY,74,0.8605,720.0,dukascopy_sample
AUDJPY,75,0.8605,720.0,dukascopy_sample
AUDJPY,76,0.8949,720.0,dukascopy_sample
AUDJPY,77,0.8261,720.0,dukascopy_sample
AUDJPY,78,0.8433,720.0,dukascopy_sample
AUDJPY,79,0.7917,720.0,dukascopy_sample
AUDJPY,80,0.7917,720.0,dukascopy_sample
AUDJPY,81,0.7573,720.0,dukascopy_sample
AUDJPY,82,0.8261,720.0,dukascopy_sample
AUDJPY,83,0.8261,720.0,dukascopy_sample
AUDJPY,84,0.8605,720.0,dukascopy_sample
AUDJPY,85,0.8261,720.0,dukascopy_sample
AUDJPY,86,0.8261,720.0,dukascopy_sample
AUDJPY,87,0.7917,720.0,dukascopy_sample
AUDJPY,88,0.8261,720.0,dukascopy_sample
AUDJPY,89,0.7917,720.0,dukascopy_sample
AUDJPY,90,0.8605,720.0,dukascopy_sample
AUDJPY,91,0.8605,720.0,dukascopy_sample
AUDJPY,92,1.0332,718.0,dukascopy_sample
AUDJPY,93,3.624,697.0,dukascopy_sample
AUDJPY,94,1.4124,717.0,dukascopy_sample
AUDJPY,95,0.9982,720.0,dukascopy_sample
AUDJPY,96,0.8605,720.0,dukascopy_sample
AUDJPY,97,0.8949,720.0,dukascopy_sample
AUDJPY,98,0.8605,720.0,dukascopy_sample
AUDJPY,99,0.8949,720.0,dukascopy_sample
AUDJPY,100,0.8261,720.0,dukascopy_sample
AUDJPY,101,0.8261,720.0,dukascopy_sample
AUDJPY,102,0.8089,720.0,dukascopy_sample
AUDJPY,103,0.7917,720.0,dukascopy_sample
AUDJPY,104,0.8605,720.0,dukascopy_sample
AUDJPY,105,0.7573,720.0,dukascopy_sample
AUDJPY,106,0.7917,720.0,dukascopy_sample
AUDJPY,107,0.7573,720.0,dukascopy_sample
AUDJPY,108,0.7917,720.0,dukascopy_sample
AUDJPY,109,0.7917,720.0,dukascopy_sample
AUDJPY,110,0.7917,720.0,dukascopy_sample
AUDJPY,111,0.7917,720.0,dukascopy_sample
AUDJPY,112,0.7917,720.0,dukascopy_sample
AUDJPY,113,0.8261,720.0,dukascopy_sample
AUDJPY,114,0.8261,720.0,dukascopy_sample
AUDJPY,115,0.9294,720.0,dukascopy_sample
AUDJPY,116,1.4113,720.0,dukascopy_sample
AUDJPY,165,6.8349,747.0,dukascopy_sample
AUDJPY,166,1.5251,780.0,dukascopy_sample
AUDJPY,167,1.1121,780.0,dukascopy_sample
AUDNZD,0,0.958,780.0,dukascopy_sample
AUDNZD,1,0.9119,780.0,dukascopy_sample
AUDNZD,2,0.8988,780.0,dukascopy_sample
AUDNZD,3,0.8757,780.0,dukascopy_sample
AUDNZD,4,0.9108,841.0,dukascopy_sample
AUDNZD,5,0.9141,840.0,dukascopy_sample
AUDNZD,6,0.9079,840.0,dukascopy_sample
AUDNZD,7,0.8957,840.0,dukascopy_sample
AUDNZD,8,0.8682,840.0,dukascopy_sample
AUDNZD,9,0.8804,840.0,dukascopy_sample
AUDNZD,10,0.8804,840.0,dukascopy_sample
AUDNZD,11,0.8804,840.0,dukascopy_sample
AUDNZD,12,0.85,839.0,dukascopy_sample
AUDNZD,13,0.8499,840.0,dukascopy_sample
AUDNZD,14,0.8927,840.0,dukascopy_sample
AUDNZD,15,0.8529,840.0,dukascopy_sample
AUDNZD,16,0.8927,840.0,dukascopy_sample
AUDNZD,17,0.8927,840.0,dukascopy_sample
AUDNZD,18,0.9049,840.0,dukascopy_sample
AUDNZD,19,0.9309,840.0,dukascopy_sample
AUDNZD,20,1.0999,830.0,dukascopy_sample
AUDNZD,21,2.5757,813.0,dukascopy_sample
AUDNZD,22,1.1843,835.0,dukascopy_sample
AUDNZD,23,1.001,835.0,dukascopy_sample
AUDNZD,24,0.8957,840.0,dukascopy_sample
AUDNZD,25,0.9263,840.0,dukascopy_sample
AUDNZD,26,0.911,840.0,dukascopy_sample
AUDNZD,27,0.9141,840.0,dukascopy_sample
AUDNZD,28,0.9389,838.0,dukascopy_sample
AUDNZD,29,0.8837,839.0,dukascopy_sample
AUDNZD,30,0.9018,840.0,dukascopy_sample
AUDNZD,31,0.8804,840.0,dukascopy_sample
AUDNZD,32,0.8728,840.0,dukascopy_sample
AUDNZD,33,0.8804,840.0,dukascopy_sample
AUDNZD,34,0.8529,840.0,dukascopy_sample
AUDNZD,35,0.8529,840.0,dukascopy_sample
AUDNZD,36,0.8651,840.0,dukascopy_sample
AUDNZD,37,0.8881,840.0,dukascopy_sample
AUDNZD,38,0.8651,840.0,dukascopy_sample
AUDNZD,39,0.8529,840.0,dukascopy_sample
AUDNZD,40,0.8957,840.0,dukascopy_sample
AUDNZD,41,0.9079,840.0,dukascopy_sample
AUDNZD,42,0.8927,840.0,dukascopy_sample
AUDNZD,43,0.9079,840.0,dukascopy_sample
AUDNZD,44,1.0829,837.0,dukascopy_sample
AUDNZD,45,2.6646,809.0,dukascopy_sample
AUDNZD,46,1.1674,824.0,dukascopy_sample
AUDNZD,47,0.9712,831.0,dukascopy_sample
AUDNZD,48,0.9263,840.0,dukascopy_sample
AUDNZD,49,0.9293,840.0,dukascopy_sample
AUDNZD,50,0.9232,840.0,dukascopy_sample
AUDNZD,51,0.8835,840.0,dukascopy_sample
AUDNZD,52,0.8706,721.0,dukascopy_sample
AUDNZD,53,0.9202,720.0,dukascopy_sample
AUDNZD,54,0.913,720.0,dukascopy_sample
AUDNZD,55,0.8702,720.0,dukascopy_sample
AUDNZD,56,0.8845,720.0,dukascopy_sample
AUDNZD,57,0.8562,719.0,dukascopy_sample
AUDNZD,58,0.856,720.0,dukascopy_sample
AUDNZD,59,0.8845,720.0,dukascopy_sample
AUDNZD,60,0.8702,720.0,dukascopy_sample
AUDNZD,61,0.8845,720.0,dukascopy_sample
AUDNZD,62,0.8988,720.0,dukascopy_sample
AUDNZD,63,0.913,720.0,dukascopy_sample
AUDNZD,64,0.913,720.0,dukascopy_sample
AUDNZD,65,0.9856,713.0,dukascopy_sample
AUDNZD,66,0.9864,703.0,dukascopy_sample
AUDNZD,67,1.0007,712.0,dukascopy_sample
AUDNZD,68,1.1556,720.0,dukascopy_sample
AUDNZD,69,2.6197,689.0,dukascopy_sample
AUDNZD,70,1.1557,719.0,dukascopy_sample
AUDNZD,71,0.9636,718.0,dukascopy_sample
AUDNZD,72,0.913,720.0,dukascopy_sample
AUDNZD,73,0.8845,720.0,dukascopy_sample
AUDNZD,74,0.8417,720.0,dukascopy_sample
AUDNZD,75,0.8845,720.0,dukascopy_sample
AUDNZD,76,0.8705,719.0,dukascopy_sample
AUDNZD,77,0.8705,719.0,dukascopy_sample
AUDNZD,78,0.913,720.0,dukascopy_sample
AUDNZD,79,0.8916,720.0,dukascopy_sample
AUDNZD,80,0.8417,720.0,dukascopy_sample
AUDNZD,81,0.856,720.0,dukascopy_sample
AUDNZD,82,0.8702,720.0,dukascopy_sample
AUDNZD,83,0.8702,720.0,dukascopy_sample
AUDNZD,84,0.8988,720.0,dukascopy_sample
AUDNZD,85,0.8702,720.0,dukascopy_sample
AUDNZD,86,0.8845,720.0,dukascopy_sample
AUDNZD,87,0.8702,720.0,dukascopy_sample
AUDNZD,88,0.913,720.0,dukascopy_sample
AUDNZD,89,0.8988,720.0,dukascopy_sample
AUDNZD,90,0.9059,720.0,dukascopy_sample
AUDNZD,91,0.9273,720.0,dukascopy_sample
AUDNZD,92,1.0714,714.0,dukascopy_sample
AUDNZD,93,2.661,697.0,dukascopy_sample
AUDNZD,94,1.2075,712.0,dukascopy_sample
AUDNZD,95,0.9994,718.0,dukascopy_sample
AUDNZD,96,0.8845,720.0,dukascopy_sample
AUDNZD,97,0.8845,720.0,dukascopy_sample
AUDNZD,98,0.8845,720.0,dukascopy_sample
AUDNZD,99,0.8702,720.0,dukascopy_sample
AUDNZD,100,0.8702,720.0,dukascopy_sample
AUDNZD,101,0.8702,720.0,dukascopy_sample
AUDNZD,102,0.9059,720.0,dukascopy_sample
AUDNZD,103,0.8702,720.0,dukascopy_sample
AUDNZD,104,0.856,720.0,dukascopy_sample
AUDNZD,105,0.8417,720.0,dukascopy_sample
AUDNZD,106,0.8702,720.0,dukascopy_sample
AUDNZD,107,0.8274,720.0,dukascopy_sample
AUDNZD,108,0.856,720.0,dukascopy_sample
AUDNZD,109,0.8988,720.0,dukascopy_sample
AUDNZD,110,0.8774,720.0,dukascopy_sample
AUDNZD,111,0.8845,720.0,dukascopy_sample
AUDNZD,112,0.913,720.0,dukascopy_sample
AUDNZD,113,0.9202,720.0,dukascopy_sample
AUDNZD,114,0.9416,720.0,dukascopy_sample
AUDNZD,115,0.9986,720.0,dukascopy_sample
AUDNZD,116,1.2703,718.0,dukascopy_sample
AUDNZD,165,3.9179,727.0,dukascopy_sample
AUDNZD,166,1.3108,778.0,dukascopy_sample
AUDNZD,167,1.0473,779.0,dukascopy_sample
AUDUSD,0,1.1409,49234.0,local_quotes_full_history
AUDUSD,1,0.9768,49366.0,local_quotes_full_history
AUDUSD,2,0.7885,49407.0,local_quotes_full_history
AUDUSD,3,0.8274,49713.0,local_quotes_full_history
AUDUSD,4,0.8873,49752.0,local_quotes_full_history
AUDUSD,5,0.7999,49965.0,local_quotes_full_history
AUDUSD,6,0.7335,50204.0,local_quotes_full_history
AUDUSD,7,0.77,50312.0,local_quotes_full_history
AUDUSD,8,0.8093,50330.0,local_quotes_full_history
AUDUSD,9,0.8147,50354.0,local_quotes_full_history
AUDUSD,10,0.8138,50366.0,local_quotes_full_history
AUDUSD,11,0.7778,50428.0,local_quotes_full_history
AUDUSD,12,0.8067,50520.0,local_quotes_full_history
AUDUSD,13,0.7839,50651.0,local_quotes_full_history
AUDUSD,14,0.786,50868.0,local_quotes_full_history
AUDUSD,15,0.8104,50849.0,local_quotes_full_history
AUDUSD,16,0.8207,50814.0,local_quotes_full_history
AUDUSD,17,0.9134,50553.0,local_quotes_full_history
AUDUSD,18,0.9543,50510.0,local_quotes_full_history
AUDUSD,19,0.9224,50388.0,local_quotes_full_history
AUDUSD,20,1.0377,50331.0,local_quotes_full_history
AUDUSD,21,3.1923,48319.0,local_quotes_full_history
AUDUSD,22,2.6738,49755.0,local_quotes_full_history
AUDUSD,23,1.1334,50608.0,local_quotes_full_history
AUDUSD,24,0.9757,50207.0,local_quotes_full_history
AUDUSD,25,0.6892,50188.0,local_quotes_full_history
AUDUSD,26,0.6626,50235.0,local_quotes_full_history
AUDUSD,27,0.6722,50275.0,local_quotes_full_history
AUDUSD,28,0.7021,50335.0,local_quotes_full_history
AUDUSD,29,0.6555,50498.0,local_quotes_full_history
AUDUSD,30,0.6675,50542.0,local_quotes_full_history
AUDUSD,31,0.742,50558.0,local_quotes_full_history
AUDUSD,32,0.7691,50515.0,local_quotes_full_history
AUDUSD,33,0.7832,50448.0,local_quotes_full_history
AUDUSD,34,0.7763,50464.0,local_quotes_full_history
AUDUSD,35,0.7071,50540.0,local_quotes_full_history
AUDUSD,36,0.7607,50542.0,local_quotes_full_history
AUDUSD,37,0.7772,50584.0,local_quotes_full_history
AUDUSD,38,0.7682,50704.0,local_quotes_full_history
AUDUSD,39,0.7796,50870.0,local_quotes_full_history
AUDUSD,40,0.7933,50920.0,local_quotes_full_history
AUDUSD,41,0.8166,50736.0,local_quotes_full_history
AUDUSD,42,0.8159,50717.0,local_quotes_full_history
AUDUSD,43,0.7818,50596.0,local_quotes_full_history
AUDUSD,44,0.9936,50425.0,local_quotes_full_history
AUDUSD,45,3.1334,48726.0,local_quotes_full_history
AUDUSD,46,2.6522,49736.0,local_quotes_full_history
AUDUSD,47,1.1245,50367.0,local_quotes_full_history
AUDUSD,48,0.9817,49974.0,local_quotes_full_history
AUDUSD,49,0.7164,50165.0,local_quotes_full_history
AUDUSD,50,0.6705,50241.0,local_quotes_full_history
AUDUSD,51,0.6713,50322.0,local_quotes_full_history
AUDUSD,52,0.6917,50263.0,local_quotes_full_history
AUDUSD,53,0.6613,50464.0,local_quotes_full_history
AUDUSD,54,0.6698,50667.0,local_quotes_full_history
AUDUSD,55,0.7546,50715.0,local_quotes_full_history
AUDUSD,56,0.7766,50581.0,local_quotes_full_history
AUDUSD,57,0.7896,50570.0,local_quotes_full_history
AUDUSD,58,0.7776,50546.0,local_quotes_full_history
AUDUSD,59,0.7111,50565.0,local_quotes_full_history
AUDUSD,60,0.7531,50658.0,local_quotes_full_history
AUDUSD,61,0.7658,50842.0,local_quotes_full_history
AUDUSD,62,0.7621,50878.0,local_quotes_full_history
AUDUSD,63,0.7632,50845.0,local_quotes_full_history
AUDUSD,64,0.7724,50791.0,local_quotes_full_history
AUDUSD,65,0.8124,50799.0,local_quotes_full_history
AUDUSD,66,0.9021,50737.0,local_quotes_full_history
AUDUSD,67,0.8169,50610.0,local_quotes_full_history
AUDUSD,68,0.995,50494.0,local_quotes_full_history
AUDUSD,69,3.1459,48959.0,local_quotes_full_history
AUDUSD,70,2.6245,49865.0,local_quotes_full_history
AUDUSD,71,1.1105,50542.0,local_quotes_full_history
AUDUSD,72,0.9754,50087.0,local_quotes_full_history
AUDUSD,73,0.6875,50016.0,local_quotes_full_history
AUDUSD,74,0.6326,50099.0,local_quotes_full_history
AUDUSD,75,0.6615,50207.0,local_quotes_full_history
AUDUSD,76,0.6776,50033.0,local_quotes_full_history
AUDUSD,77,0.649,50354.0,local_quotes_full_history
AUDUSD,78,0.6626,50346.0,local_quotes_full_history
AUDUSD,79,0.7297,50523.0,local_quotes_full_history
AUDUSD,80,0.7613,50464.0,local_quotes_full_history
AUDUSD,81,0.7723,50483.0,local_quotes_full_history
AUDUSD,82,0.7668,50483.0,local_quotes_full_history
AUDUSD,83,0.6928,50461.0,local_quotes_full_history
AUDUSD,84,0.7745,50507.0,local_quotes_full_history
AUDUSD,85,0.7972,50602.0,local_quotes_full_history
AUDUSD,86,0.7642,50536.0,local_quotes_full_history
AUDUSD,87,0.7686,50676.0,local_quotes_full_history
AUDUSD,88,0.8018,50716.0,local_quotes_full_history
AUDUSD,89,0.8154,50679.0,local_quotes_full_history
AUDUSD,90,0.8293,50571.0,local_quotes_full_history
AUDUSD,91,0.8111,50448.0,local_quotes_full_history
AUDUSD,92,1.0025,50367.0,local_quotes_full_history
AUDUSD,93,3.2094,48554.0,local_quotes_full_history
AUDUSD,94,2.6927,49659.0,local_quotes_full_history
AUDUSD,95,1.14,50495.0,local_quotes_full_history
AUDUSD,96,0.982,50222.0,local_quotes_full_history
AUDUSD,97,0.7167,50257.0,local_quotes_full_history
AUDUSD,98,0.6667,50269.0,local_quotes_full_history
AUDUSD,99,0.6733,50278.0,local_quotes_full_history
AUDUSD,100,0.713,50265.0,local_quotes_full_history
AUDUSD,101,0.6554,50450.0,local_quotes_full_history
AUDUSD,102,0.6707,50478.0,local_quotes_full_history
AUDUSD,103,0.7649,50606.0,local_quotes_full_history
AUDUSD,104,0.7931,50679.0,local_quotes_full_history
AUDUSD,105,0.8048,50647.0,local_quotes_full_history
AUDUSD,106,0.7996,50616.0,local_quotes_full_history
AUDUSD,107,0.7732,50603.0,local_quotes_full_history
AUDUSD,108,0.8148,50590.0,local_quotes_full_history
AUDUSD,109,0.8194,50616.0,local_quotes_full_history
AUDUSD,110,0.8118,50695.0,local_quotes_full_history
AUDUSD,111,0.8144,50809.0,local_quotes_full_history
AUDUSD,112,0.8187,50724.0,local_quotes_full_history
AUDUSD,113,0.8288,50223.0,local_quotes_full_history
AUDUSD,114,0.9115,50199.0,local_quotes_full_history
AUDUSD,115,0.8772,50130.0,local_quotes_full_history
AUDUSD,116,1.0598,46263.0,local_quotes_full_history
AUDUSD,117,1.2288,15971.0,local_quotes_full_history
AUDUSD,118,6.4675,349.0,local_quotes_full_history
AUDUSD,161,3.4592,364.0,local_quotes_full_history
AUDUSD,162,9.2062,1002.0,local_quotes_full_history
AUDUSD,163,11.1593,2279.0,local_quotes_full_history
AUDUSD,164,10.3404,4204.0,local_quotes_full_history
AUDUSD,165,5.8287,28900.0,local_quotes_full_history
AUDUSD,166,2.8991,48197.0,local_quotes_full_history
AUDUSD,167,1.3979,49652.0,local_quotes_full_history
CHFJPY,0,0.9911,780.0,dukascopy_sample
CHFJPY,1,0.9085,780.0,dukascopy_sample
CHFJPY,2,0.8859,780.0,dukascopy_sample
CHFJPY,3,0.9085,780.0,dukascopy_sample
CHFJPY,4,0.9201,841.0,dukascopy_sample
CHFJPY,5,0.9028,840.0,dukascopy_sample
CHFJPY,6,0.7808,840.0,dukascopy_sample
CHFJPY,7,0.7634,840.0,dukascopy_sample
CHFJPY,8,0.7721,840.0,dukascopy_sample
CHFJPY,9,0.732,840.0,dukascopy_sample
CHFJPY,10,0.7599,840.0,dukascopy_sample
CHFJPY,11,0.746,840.0,dukascopy_sample
CHFJPY,12,0.7495,840.0,dukascopy_sample
CHFJPY,13,0.732,840.0,dukascopy_sample
CHFJPY,14,0.732,840.0,dukascopy_sample
CHFJPY,15,0.7529,840.0,dukascopy_sample
CHFJPY,16,0.7983,840.0,dukascopy_sample
CHFJPY,17,0.7843,840.0,dukascopy_sample
CHFJPY,18,0.8122,840.0,dukascopy_sample
CHFJPY,19,0.8122,840.0,dukascopy_sample
CHFJPY,20,1.0157,837.0,dukascopy_sample
CHFJPY,21,3.5544,795.0,dukascopy_sample
CHFJPY,22,1.3702,836.0,dukascopy_sample
CHFJPY,23,0.9656,840.0,dukascopy_sample
CHFJPY,24,0.9133,840.0,dukascopy_sample
CHFJPY,25,0.922,840.0,dukascopy_sample
CHFJPY,26,0.8819,840.0,dukascopy_sample
CHFJPY,27,0.9028,840.0,dukascopy_sample
CHFJPY,28,0.8854,840.0,dukascopy_sample
CHFJPY,29,0.9028,840.0,dukascopy_sample
CHFJPY,30,0.7599,840.0,dukascopy_sample
CHFJPY,31,0.7285,840.0,dukascopy_sample
CHFJPY,32,0.7285,840.0,dukascopy_sample
CHFJPY,33,0.7146,840.0,dukascopy_sample
CHFJPY,34,0.7285,840.0,dukascopy_sample
CHFJPY,35,0.7146,840.0,dukascopy_sample
CHFJPY,36,0.7564,840.0,dukascopy_sample
CHFJPY,37,0.7704,840.0,dukascopy_sample
CHFJPY,38,0.7285,840.0,dukascopy_sample
CHFJPY,39,0.7285,840.0,dukascopy_sample
CHFJPY,40,0.7808,840.0,dukascopy_sample
CHFJPY,41,0.7634,840.0,dukascopy_sample
CHFJPY,42,0.8122,840.0,dukascopy_sample
CHFJPY,43,0.7808,840.0,dukascopy_sample
CHFJPY,44,0.9898,836.0,dukascopy_sample
CHFJPY,45,3.5924,797.0,dukascopy_sample
CHFJPY,46,1.4192,830.0,dukascopy_sample
CHFJPY,47,1.0387,838.0,dukascopy_sample
CHFJPY,48,0.9481,840.0,dukascopy_sample
CHFJPY,49,0.8505,840.0,dukascopy_sample
CHFJPY,50,0.8819,840.0,dukascopy_sample
CHFJPY,51,0.8331,840.0,dukascopy_sample
CHFJPY,52,0.895,721.0,dukascopy_sample
CHFJPY,53,0.8622,720.0,dukascopy_sample
CHFJPY,54,0.7646,720.0,dukascopy_sample
CHFJPY,55,0.7158,720.0,dukascopy_sample
CHFJPY,56,0.7158,720.0,dukascopy_sample
CHFJPY,57,0.7158,720.0,dukascopy_sample
CHFJPY,58,0.732,720.0,dukascopy_sample
CHFJPY,59,0.7483,720.0,dukascopy_sample
CHFJPY,60,0.7646,720.0,dukascopy_sample
CHFJPY,61,0.7646,720.0,dukascopy_sample
CHFJPY,62,0.7646,720.0,dukascopy_sample
CHFJPY,63,0.7483,720.0,dukascopy_sample
CHFJPY,64,0.7644,718.0,dukascopy_sample
CHFJPY,65,0.7965,715.0,dukascopy_sample
CHFJPY,66,0.8452,716.0,dukascopy_sample
CHFJPY,67,0.8454,716.0,dukascopy_sample
CHFJPY,68,1.0574,720.0,dukascopy_sample
CHFJPY,69,4.1481,686.0,dukascopy_sample
CHFJPY,70,1.4318,717.0,dukascopy_sample
CHFJPY,71,1.0248,720.0,dukascopy_sample
CHFJPY,72,0.9272,720.0,dukascopy_sample
CHFJPY,73,0.8947,720.0,dukascopy_sample
CHFJPY,74,0.8459,720.0,dukascopy_sample
CHFJPY,75,0.8459,720.0,dukascopy_sample
CHFJPY,76,0.8866,720.0,dukascopy_sample
CHFJPY,77,0.8947,720.0,dukascopy_sample
CHFJPY,78,0.7483,720.0,dukascopy_sample
CHFJPY,79,0.732,720.0,dukascopy_sample
CHFJPY,80,0.7646,720.0,dukascopy_sample
CHFJPY,81,0.7158,720.0,dukascopy_sample
CHFJPY,82,0.7076,720.0,dukascopy_sample
CHFJPY,83,0.7483,720.0,dukascopy_sample
CHFJPY,84,0.7971,720.0,dukascopy_sample
CHFJPY,85,0.732,720.0,dukascopy_sample
CHFJPY,86,0.7483,720.0,dukascopy_sample
CHFJPY,87,0.7402,720.0,dukascopy_sample
CHFJPY,88,0.7971,720.0,dukascopy_sample
CHFJPY,89,0.7971,720.0,dukascopy_sample
CHFJPY,90,0.7971,720.0,dukascopy_sample
CHFJPY,91,0.7971,720.0,dukascopy_sample
CHFJPY,92,1.0085,718.0,dukascopy_sample
CHFJPY,93,3.8318,677.0,dukascopy_sample
CHFJPY,94,1.5142,716.0,dukascopy_sample
CHFJPY,95,1.0818,720.0,dukascopy_sample
CHFJPY,96,0.976,720.0,dukascopy_sample
CHFJPY,97,0.9435,720.0,dukascopy_sample
CHFJPY,98,0.911,720.0,dukascopy_sample
CHFJPY,99,0.9272,720.0,dukascopy_sample
CHFJPY,100,0.8784,718.0,dukascopy_sample
CHFJPY,101,0.8459,720.0,dukascopy_sample
CHFJPY,102,0.7646,720.0,dukascopy_sample
CHFJPY,103,0.7646,720.0,dukascopy_sample
CHFJPY,104,0.7483,720.0,dukascopy_sample
CHFJPY,105,0.7158,720.0,dukascopy_sample
CHFJPY,106,0.7483,720.0,dukascopy_sample
CHFJPY,107,0.7483,720.0,dukascopy_sample
CHFJPY,108,0.7808,720.0,dukascopy_sample
CHFJPY,109,0.7971,720.0,dukascopy_sample
CHFJPY,110,0.7646,720.0,dukascopy_sample
CHFJPY,111,0.7646,720.0,dukascopy_sample
CHFJPY,112,0.8134,720.0,dukascopy_sample
CHFJPY,113,0.8296,720.0,dukascopy_sample
CHFJPY,114,0.8296,720.0,dukascopy_sample
CHFJPY,115,0.8784,720.0,dukascopy_sample
CHFJPY,116,1.2119,720.0,dukascopy_sample
CHFJPY,165,9.0308,575.0,dukascopy_sample
CHFJPY,166,1.7118,780.0,dukascopy_sample
CHFJPY,167,1.1112,780.0,dukascopy_sample
EURCHF,0,0.979,778.0,dukascopy_sample
EURCHF,1,0.958,780.0,dukascopy_sample
EURCHF,2,0.9568,775.0,dukascopy_sample
EURCHF,3,0.9588,773.0,dukascopy_sample
EURCHF,4,1.0129,837.0,dukascopy_sample
EURCHF,5,0.9882,837.0,dukascopy_sample
EURCHF,6,0.8405,840.0,dukascopy_sample
EURCHF,7,0.7422,840.0,dukascopy_sample
EURCHF,8,0.7471,840.0,dukascopy_sample
EURCHF,9,0.7471,840.0,dukascopy_sample
EURCHF,10,0.7422,840.0,dukascopy_sample
EURCHF,11,0.6979,840.0,dukascopy_sample
EURCHF,12,0.6979,840.0,dukascopy_sample
EURCHF,13,0.7176,840.0,dukascopy_sample
EURCHF,14,0.7323,840.0,dukascopy_sample
EURCHF,15,0.7225,840.0,dukascopy_sample
EURCHF,16,0.7667,840.0,dukascopy_sample
EURCHF,17,0.7913,840.0,dukascopy_sample
EURCHF,18,0.8159,840.0,dukascopy_sample
EURCHF,19,0.841,838.0,dukascopy_sample
EURCHF,20,0.9552,833.0,dukascopy_sample
EURCHF,21,3.332,802.0,dukascopy_sample
EURCHF,22,1.5075,829.0,dukascopy_sample
EURCHF,23,1.0083,821.0,dukascopy_sample
EURCHF,24,0.9386,836.0,dukascopy_sample
